Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2006","2006","kg/ha","6497.7","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2006","2006","t","13970","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2007","2007","ha","2102","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2007","2007","kg/ha","6324","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2007","2007","t","13293","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2008","2008","ha","1500","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2008","2008","kg/ha","8786.7","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2008","2008","t","13180","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2009","2009","ha","1510","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2009","2009","kg/ha","8534.4","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2009","2009","t","12887","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2010","2010","ha","1652","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2010","2010","kg/ha","7603.9","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2010","2010","t","12561.56","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2011","2011","ha","2246","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2011","2011","kg/ha","5438.5","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2011","2011","t","12215.65","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2012","2012","ha","2630","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2012","2012","kg/ha","4512.7","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2012","2012","t","11869.34","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2013","2013","ha","2989","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2013","2013","kg/ha","3879.2","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2013","2013","t","11595.49","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2014","2014","ha","3425","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2014","2014","kg/ha","3934.2","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2014","2014","t","13472.76","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2015","2015","ha","3237","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2015","2015","kg/ha","4524.7","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2015","2015","t","14646.06","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2016","2016","ha","3500","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2016","2016","kg/ha","4889.3","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2016","2016","t","17112.69","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2017","2017","ha","2440","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2017","2017","kg/ha","5225.4","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2017","2017","t","12750","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2018","2018","ha","2450","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2018","2018","kg/ha","5265.3","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2018","2018","t","12900","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2019","2019","ha","2490","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2019","2019","kg/ha","5421.7","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2019","2019","t","13500","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2020","2020","ha","2500","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2020","2020","kg/ha","5520","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2020","2020","t","13800","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2021","2021","ha","1961","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2021","2021","kg/ha","7037.2","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2021","2021","t","13800","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2022","2022","ha","1961","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2022","2022","kg/ha","7139.2","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2022","2022","t","14000","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01314","Dates","2023","2023","ha","1961","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01314","Dates","2023","2023","kg/ha","7139.2","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01314","Dates","2023","2023","t","14000","A","Official figure",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01322","Lemons and limes","2000","2000","ha","95","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01322","Lemons and limes","2000","2000","kg/ha","10000","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01322","Lemons and limes","2000","2000","t","950","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01322","Lemons and limes","2001","2001","ha","96","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01322","Lemons and limes","2001","2001","kg/ha","10086.3","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01322","Lemons and limes","2001","2001","t","970.2","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01322","Lemons and limes","2002","2002","ha","97","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01322","Lemons and limes","2002","2002","kg/ha","10094.7","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01322","Lemons and limes","2002","2002","t","976.95","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01322","Lemons and limes","2003","2003","ha","97","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01322","Lemons and limes","2003","2003","kg/ha","10105.5","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01322","Lemons and limes","2003","2003","t","984.62","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01322","Lemons and limes","2004","2004","ha","98","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01322","Lemons and limes","2004","2004","kg/ha","10133.9","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01322","Lemons and limes","2004","2004","t","991.39","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01322","Lemons and limes","2005","2005","ha","98","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01322","Lemons and limes","2005","2005","kg/ha","10186.7","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01322","Lemons and limes","2005","2005","t","998.13","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01322","Lemons and limes","2006","2006","ha","100","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01322","Lemons and limes","2006","2006","kg/ha","10000","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01322","Lemons and limes","2006","2006","t","1000","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01322","Lemons and limes","2007","2007","ha","97","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01322","Lemons and limes","2007","2007","kg/ha","10357.7","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01322","Lemons and limes","2007","2007","t","1003.51","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01322","Lemons and limes","2008","2008","ha","90","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01322","Lemons and limes","2008","2008","kg/ha","10456.6","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01322","Lemons and limes","2008","2008","t","941.09","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01322","Lemons and limes","2009","2009","ha","100","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01322","Lemons and limes","2009","2009","kg/ha","10559.2","E","Estimated value",""
"QCL","Crops and livestock products","048","Bahrain","5510","Production","01322","Lemons and limes","2009","2009","t","1055.92","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5312","Area harvested","01322","Lemons and limes","2010","2010","ha","98","I","Imputed value",""
"QCL","Crops and livestock products","048","Bahrain","5412","Yield","01322","Lemons and limes","2010","2010","kg/ha","10665.1","E","Estimated value",""
