Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2002","2002","kcal/cap/d","3046","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2003","2003","kcal/cap/d","3055","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2004","2004","kcal/cap/d","3105","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2005","2005","kcal/cap/d","3091","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2006","2006","kcal/cap/d","3018","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2007","2007","kcal/cap/d","3048","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2008","2008","kcal/cap/d","3035","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2009","2009","kcal/cap/d","3084","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2010","2010","kcal/cap/d","2944","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2011","2011","kcal/cap/d","2853","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2012","2012","kcal/cap/d","2949","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2013","2013","kcal/cap/d","2982","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2014","2014","kcal/cap/d","2991","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2015","2015","kcal/cap/d","2943","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2016","2016","kcal/cap/d","2944","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2017","2017","kcal/cap/d","2876","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2018","2018","kcal/cap/d","2845","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2019","2019","kcal/cap/d","2918","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2020","2020","kcal/cap/d","2919","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2021","2021","kcal/cap/d","2883","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2022","2022","kcal/cap/d","2879","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2023","2023","kcal/cap/d","2873","E","Estimated value","Imputed value"
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20002002","2000-2002","g/cap/d","82.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20012003","2001-2003","g/cap/d","82.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20022004","2002-2004","g/cap/d","82.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20032005","2003-2005","g/cap/d","83.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20042006","2004-2006","g/cap/d","83.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20052007","2005-2007","g/cap/d","83.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20062008","2006-2008","g/cap/d","83.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20072009","2007-2009","g/cap/d","83.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20082010","2008-2010","g/cap/d","84.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20092011","2009-2011","g/cap/d","85.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20102012","2010-2012","g/cap/d","85.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20112013","2011-2013","g/cap/d","85.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20122014","2012-2014","g/cap/d","87.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","364","Iran (Islamic Republic of)","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20132015","2013-2015","g/cap/d","87","E","Estimated value",""
